Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
39156,156326,156326,10000,21-03-2025,1
39157,74580,74580,10000,07-07-2025,1
39158,842451,842451,10000,14-10-2025,1
39159,549931,549931,10000,06-01-2025,1
39160,654214,654214,10000,21-06-2025,1
39161,491149,491149,10000,28-08-2025,1
39162,977509,977509,10000,28-11-2025,1
39163,332268,332268,10000,28-03-2025,1
39164,73760,73760,10000,28-10-2025,1
39165,249765,249765,10000,14-09-2025,1
39166,414463,414463,10000,14-12-2025,1
39167,128238,128238,10000,06-02-2025,1
39168,422306,422306,10000,21-05-2025,1
39169,624008,624008,10000,28-12-2025,1
39170,630418,630418,10000,14-11-2025,1
39171,907048,907048,10000,21-04-2025,1
39172,917035,917035,10000,07-12-2025,1
39173,584290,584290,10000,27-02-2025,1
39174,853135,853135,10000,14-03-2025,1
39175,383224,383224,10000,06-01-2025,1
39176,948251,948251,10000,07-10-2025,1
39177,82263,82263,10000,28-07-2025,1
39178,905302,905302,10000,28-12-2025,1
39179,249405,249405,10000,28-11-2025,1
39180,318978,318978,10000,14-04-2025,1
39181,276560,276560,10000,21-08-2025,1
39182,859138,859138,10000,28-08-2025,1
39183,302877,302877,10000,14-05-2025,1
39184,209701,209701,10000,21-10-2025,1
39185,735283,735283,10000,21-11-2025,1
39186,432239,432239,10000,28-08-2025,1
39187,740584,740584,10000,21-11-2025,1
39188,872279,872279,10000,21-06-2025,1
39189,50700,50700,10000,28-05-2025,1
39190,953187,953187,10000,20-01-2025,1
39191,170006,170006,10000,14-08-2025,1
39192,944411,944411,10000,07-11-2025,1
39193,777356,777356,10000,21-12-2025,1
39194,8284,8284,10000,14-08-2025,1
39195,431137,431137,10000,06-02-2025,1
39196,818596,818596,10000,06-02-2025,1
39197,151182,151182,10000,07-09-2025,1
39198,203956,203956,10000,14-06-2025,1
39199,979747,979747,10000,07-08-2025,1
39200,389836,389836,10000,21-05-2025,1
39201,535805,535805,10000,21-12-2025,1
39202,329469,329469,10000,14-07-2025,1
39203,507030,507030,10000,07-09-2025,1
39204,240708,240708,10000,20-01-2025,1
39205,897268,897268,10000,14-07-2025,1
39206,983944,983944,10000,21-11-2025,1
39207,609422,609422,10000,21-05-2025,1
39208,113765,113765,10000,14-07-2025,1
39209,648625,648625,10000,14-06-2025,1
39210,66917,66917,10000,13-01-2025,1
39211,559143,559143,10000,07-08-2025,1
39212,726136,726136,10000,21-05-2025,1
39213,779076,779076,10000,20-01-2025,1
39214,789120,789120,10000,28-08-2025,1
39215,151795,151795,10000,21-12-2025,1
39216,940941,940941,10000,21-08-2025,1
39217,529373,529373,10000,14-04-2025,1
39218,547479,547479,10000,14-09-2025,1
39219,109837,109837,10000,13-01-2025,1
39220,315997,315997,10000,28-10-2025,1
39221,96052,96052,10000,07-05-2025,1
39222,270082,270082,10000,28-03-2025,1
39223,612731,612731,10000,07-09-2025,1
39224,180367,180367,10000,21-06-2025,1
39225,552420,552420,10000,14-06-2025,1
39226,557598,557598,10000,28-09-2025,1
39227,127464,127464,10000,21-08-2025,1
39228,706301,706301,10000,06-01-2025,1
39229,176089,176089,10000,27-02-2025,1
39230,954701,954701,10000,14-09-2025,1
39231,684892,684892,10000,21-06-2025,1
39232,544045,544045,10000,21-09-2025,1
39233,596826,596826,10000,07-11-2025,1
39234,127674,127674,10000,14-04-2025,1
39235,428275,428275,10000,21-09-2025,1
39236,933766,933766,10000,20-02-2025,1
39237,95653,95653,10000,14-08-2025,1
39238,671967,671967,10000,14-08-2025,1
39239,123405,123405,10000,28-08-2025,1
39240,879518,879518,10000,20-02-2025,1
39241,633409,633409,10000,14-05-2025,1
39242,807519,807519,10000,13-02-2025,1
39243,333417,333417,10000,28-12-2025,1
39244,732342,732342,10000,06-02-2025,1
39245,860168,860168,10000,28-07-2025,1
39246,306445,306445,10000,27-01-2025,1
39247,59154,59154,10000,14-12-2025,1
39248,319399,319399,10000,07-07-2025,1
39249,51740,51740,10000,07-08-2025,1
39250,905922,905922,10000,14-07-2025,1
39251,490368,490368,10000,07-12-2025,1
39252,234328,234328,10000,14-08-2025,1
39253,607436,607436,10000,21-12-2025,1
39254,361930,361930,10000,14-09-2025,1
39255,31664,31664,10000,21-05-2025,1
39256,527007,527007,10000,21-03-2025,1
39257,536382,536382,10000,07-08-2025,1
39258,933119,933119,10000,28-05-2025,1
39259,635501,635501,10000,07-06-2025,1
39260,407396,407396,10000,21-06-2025,1
39261,182977,182977,10000,21-12-2025,1
39262,232890,232890,10000,28-04-2025,1
39263,921428,921428,10000,28-10-2025,1
39264,368442,368442,10000,07-12-2025,1
39265,473277,473277,10000,06-01-2025,1
39266,377045,377045,10000,28-10-2025,1
39267,174465,174465,10000,14-08-2025,1
39268,157811,157811,10000,14-09-2025,1
39269,672872,672872,10000,13-02-2025,1
39270,394242,394242,10000,14-12-2025,1
39271,353965,353965,10000,28-09-2025,1
39272,222601,222601,10000,28-07-2025,1
39273,708311,708311,10000,14-03-2025,1
39274,252185,252185,10000,07-07-2025,1
39275,538371,538371,10000,07-08-2025,1
39276,164626,164626,10000,27-02-2025,1
39277,895073,895073,10000,06-02-2025,1
39278,602666,602666,10000,13-02-2025,1
39279,670078,670078,10000,28-03-2025,1
39280,47553,47553,10000,21-12-2025,1
39281,932257,932257,10000,28-12-2025,1
39282,47945,47945,10000,21-03-2025,1
39283,184649,184649,10000,21-05-2025,1
39284,467675,467675,10000,28-06-2025,1
39285,21025,21025,10000,21-03-2025,1
39286,244784,244784,10000,07-12-2025,1
39287,971786,971786,10000,14-03-2025,1
39288,791383,791383,10000,21-03-2025,1
39289,603805,603805,10000,21-03-2025,1
39290,587722,587722,10000,06-01-2025,1
39291,287879,287879,10000,28-11-2025,1
39292,930130,930130,10000,28-12-2025,1
39293,964764,964764,10000,14-06-2025,1
39294,168497,168497,10000,28-11-2025,1
39295,644657,644657,10000,27-02-2025,1
39296,919379,919379,10000,14-03-2025,1
39297,795738,795738,10000,28-06-2025,1
39298,159654,159654,10000,07-11-2025,1
39299,46605,46605,10000,14-08-2025,1
39300,630674,630674,10000,06-02-2025,1
39301,259960,259960,10000,28-12-2025,1
39302,827386,827386,10000,07-06-2025,1
39303,252351,252351,10000,07-05-2025,1
39304,742956,742956,10000,21-03-2025,1
39305,792393,792393,10000,13-02-2025,1
39306,47673,47673,10000,14-05-2025,1
39307,335918,335918,10000,06-01-2025,1
39308,682505,682505,10000,07-05-2025,1
39309,662462,662462,10000,21-04-2025,1
39310,397803,397803,10000,21-05-2025,1
39311,53915,53915,10000,07-04-2025,1
39312,327489,327489,10000,07-10-2025,1
39313,887690,887690,10000,07-10-2025,1
39314,834955,834955,10000,28-10-2025,1
39315,604585,604585,10000,21-10-2025,1
39316,81089,81089,10000,14-09-2025,1
39317,304697,304697,10000,07-04-2025,1
39318,196174,196174,10000,14-05-2025,1
39319,374032,374032,10000,21-12-2025,1
39320,529134,529134,10000,21-07-2025,1
39321,952652,952652,10000,14-11-2025,1
39322,980843,980843,10000,07-08-2025,1
39323,321852,321852,10000,07-03-2025,1
39324,62013,62013,10000,14-11-2025,1
39325,652103,652103,10000,14-08-2025,1
39326,651951,651951,10000,28-07-2025,1
39327,340294,340294,10000,07-05-2025,1
39328,256586,256586,10000,21-05-2025,1
39329,540524,540524,10000,21-11-2025,1
39330,38534,38534,10000,07-06-2025,1
39331,511551,511551,10000,28-03-2025,1
39332,966765,966765,10000,13-01-2025,1
39333,459676,459676,10000,14-12-2025,1
39334,22303,22303,10000,07-11-2025,1
39335,281721,281721,10000,07-06-2025,1
39336,705646,705646,10000,07-08-2025,1
39337,619569,619569,10000,28-08-2025,1
39338,380194,380194,10000,07-07-2025,1
39339,944486,944486,10000,21-06-2025,1
39340,841313,841313,10000,14-05-2025,1
39341,578528,578528,10000,21-03-2025,1
39342,888518,888518,10000,13-01-2025,1
39343,202396,202396,10000,21-06-2025,1
39344,954807,954807,10000,07-05-2025,1
39345,894845,894845,10000,27-02-2025,1
39346,607606,607606,10000,28-11-2025,1
39347,187689,187689,10000,28-09-2025,1
39348,452828,452828,10000,28-05-2025,1
39349,390325,390325,10000,13-01-2025,1
39350,790203,790203,10000,13-02-2025,1
39351,971925,971925,10000,14-05-2025,1
39352,564244,564244,10000,14-06-2025,1
39353,129010,129010,10000,27-02-2025,1
39354,177935,177935,10000,28-08-2025,1
39355,399215,399215,10000,07-12-2025,1
39356,353062,353062,10000,21-03-2025,1
39357,632244,632244,10000,07-10-2025,1
39358,558081,558081,10000,21-11-2025,1
39359,222737,222737,10000,13-02-2025,1
39360,68226,68226,10000,21-12-2025,1
39361,886943,886943,10000,21-03-2025,1
39362,422074,422074,10000,20-02-2025,1
39363,411612,411612,10000,21-11-2025,1
39364,575695,575695,10000,21-06-2025,1
39365,243985,243985,10000,07-03-2025,1
39366,914547,914547,10000,28-11-2025,1
39367,473361,473361,10000,28-11-2025,1
39368,226991,226991,10000,14-06-2025,1
39369,479334,479334,10000,14-08-2025,1
39370,587359,587359,10000,07-04-2025,1
39371,566555,566555,10000,28-04-2025,1
39372,979857,979857,10000,07-07-2025,1
39373,183828,183828,10000,07-08-2025,1
39374,298152,298152,10000,21-10-2025,1
39375,514779,514779,10000,28-04-2025,1
39376,871755,871755,10000,20-01-2025,1
39377,706744,706744,10000,28-10-2025,1
39378,525970,525970,10000,07-03-2025,1
39379,185608,185608,10000,21-10-2025,1
39380,784207,784207,10000,07-04-2025,1
39381,47754,47754,10000,14-07-2025,1
39382,199658,199658,10000,14-06-2025,1
39383,791128,791128,10000,28-07-2025,1
39384,146529,146529,10000,14-11-2025,1
39385,723582,723582,10000,27-02-2025,1
39386,216769,216769,10000,07-08-2025,1
39387,236313,236313,10000,28-11-2025,1
39388,700720,700720,10000,21-10-2025,1
39389,949892,949892,10000,14-06-2025,1
39390,905432,905432,10000,14-05-2025,1
39391,108801,108801,10000,21-07-2025,1
39392,513503,513503,10000,14-07-2025,1
39393,657564,657564,10000,28-05-2025,1
39394,335790,335790,10000,21-10-2025,1
39395,880154,880154,10000,07-08-2025,1
39396,293316,293316,10000,14-03-2025,1
39397,614550,614550,10000,28-10-2025,1
39398,119608,119608,10000,06-02-2025,1
39399,209831,209831,10000,07-06-2025,1
39400,224078,224078,10000,21-12-2025,1
39401,110961,110961,10000,14-06-2025,1
39402,138443,138443,10000,14-07-2025,1
39403,329306,329306,10000,14-07-2025,1
39404,897982,897982,10000,28-11-2025,1
39405,388278,388278,10000,28-11-2025,1
39406,421174,421174,10000,07-03-2025,1
39407,809274,809274,10000,21-03-2025,1
39408,978726,978726,10000,28-06-2025,1
39409,671099,671099,10000,14-11-2025,1
39410,905252,905252,10000,28-09-2025,1
39411,112103,112103,10000,07-09-2025,1
39412,647231,647231,10000,21-03-2025,1
39413,149028,149028,10000,21-08-2025,1
39414,482239,482239,10000,28-11-2025,1
39415,895078,895078,10000,28-07-2025,1
39416,198899,198899,10000,28-06-2025,1
39417,383134,383134,10000,14-04-2025,1
39418,875771,875771,10000,14-11-2025,1
39419,478530,478530,10000,20-02-2025,1
39420,707482,707482,10000,14-06-2025,1
39421,239006,239006,10000,28-10-2025,1
39422,321327,321327,10000,21-10-2025,1
39423,366138,366138,10000,28-10-2025,1
39424,803144,803144,10000,20-01-2025,1
39425,616842,616842,10000,14-07-2025,1
39426,836503,836503,10000,14-08-2025,1
39427,902844,902844,10000,13-01-2025,1
39428,916238,916238,10000,07-08-2025,1
39429,960559,960559,10000,14-03-2025,1
39430,866437,866437,10000,28-10-2025,1
39431,395564,395564,10000,06-02-2025,1
39432,292781,292781,10000,21-10-2025,1
39433,366566,366566,10000,06-01-2025,1
39434,437276,437276,10000,20-01-2025,1
39435,17134,17134,10000,14-09-2025,1
39436,22825,22825,10000,07-05-2025,1
39437,412319,412319,10000,14-06-2025,1
39438,352806,352806,10000,13-01-2025,1
39439,234856,234856,10000,21-06-2025,1
39440,834327,834327,10000,07-12-2025,1
39441,467843,467843,10000,21-04-2025,1
39442,946688,946688,10000,06-01-2025,1
39443,553744,553744,10000,14-12-2025,1
39444,443789,443789,10000,14-04-2025,1
39445,771014,771014,10000,14-04-2025,1
39446,6175,6175,10000,21-08-2025,1
39447,295622,295622,10000,07-11-2025,1
39448,901256,901256,10000,21-12-2025,1
39449,424255,424255,10000,07-12-2025,1
39450,755248,755248,10000,14-06-2025,1
39451,639340,639340,10000,21-10-2025,1
39452,493535,493535,10000,20-02-2025,1
39453,548363,548363,10000,20-01-2025,1
39454,135566,135566,10000,28-05-2025,1
39455,853631,853631,10000,14-11-2025,1
39456,913704,913704,10000,27-01-2025,1
39457,715637,715637,10000,21-08-2025,1
39458,253853,253853,10000,27-01-2025,1
39459,555239,555239,10000,14-10-2025,1
39460,867724,867724,10000,28-04-2025,1
39461,790441,790441,10000,07-06-2025,1
39462,120030,120030,10000,21-07-2025,1
39463,986827,986827,10000,28-04-2025,1
39464,864487,864487,10000,06-01-2025,1
39465,508399,508399,10000,14-06-2025,1
39466,801911,801911,10000,14-11-2025,1
39467,176268,176268,10000,14-11-2025,1
39468,802283,802283,10000,21-08-2025,1
39469,549143,549143,10000,28-04-2025,1
39470,927962,927962,10000,14-11-2025,1
39471,638940,638940,10000,21-05-2025,1
39472,676109,676109,10000,14-05-2025,1
39473,29616,29616,10000,14-05-2025,1
39474,246656,246656,10000,14-09-2025,1
39475,941365,941365,10000,07-07-2025,1
39476,251516,251516,10000,13-01-2025,1
39477,118620,118620,10000,14-10-2025,1
39478,467995,467995,10000,14-10-2025,1
39479,763714,763714,10000,07-06-2025,1
39480,517933,517933,10000,28-12-2025,1
39481,589678,589678,10000,21-12-2025,1
39482,768280,768280,10000,07-08-2025,1
39483,212285,212285,10000,14-08-2025,1
39484,901851,901851,10000,28-07-2025,1
39485,821193,821193,10000,14-03-2025,1
39486,627495,627495,10000,14-06-2025,1
39487,927225,927225,10000,21-09-2025,1
39488,373667,373667,10000,21-10-2025,1
39489,992917,992917,10000,14-06-2025,1
39490,728224,728224,10000,07-12-2025,1
39491,570734,570734,10000,28-12-2025,1
39492,658951,658951,10000,13-01-2025,1
39493,866242,866242,10000,07-06-2025,1
39494,61655,61655,10000,28-04-2025,1
39495,215466,215466,10000,21-05-2025,1
39496,745447,745447,10000,14-07-2025,1
39497,137574,137574,10000,21-03-2025,1
39498,982082,982082,10000,21-06-2025,1
39499,516284,516284,10000,28-05-2025,1
39500,967582,967582,10000,14-03-2025,1
39501,269822,269822,10000,14-03-2025,1
39502,738806,738806,10000,07-10-2025,1
39503,772559,772559,10000,21-11-2025,1
39504,73746,73746,10000,07-06-2025,1
39505,573011,573011,10000,27-01-2025,1
39506,272817,272817,10000,21-10-2025,1
39507,559100,559100,10000,07-08-2025,1
39508,408873,408873,10000,28-07-2025,1
39509,671550,671550,10000,14-03-2025,1
39510,482162,482162,10000,07-11-2025,1
39511,234004,234004,10000,06-02-2025,1
39512,616187,616187,10000,21-11-2025,1
39513,397917,397917,10000,28-05-2025,1
39514,522955,522955,10000,07-06-2025,1
39515,609996,609996,10000,14-12-2025,1
39516,794291,794291,10000,07-12-2025,1
39517,488010,488010,10000,06-02-2025,1
39518,235284,235284,10000,21-04-2025,1
39519,147353,147353,10000,21-09-2025,1
39520,204499,204499,10000,07-03-2025,1
39521,336445,336445,10000,07-04-2025,1
39522,109231,109231,10000,07-03-2025,1
39523,135360,135360,10000,14-12-2025,1
39524,353898,353898,10000,28-09-2025,1
39525,592712,592712,10000,28-06-2025,1
39526,843870,843870,10000,07-10-2025,1
39527,258812,258812,10000,21-08-2025,1
39528,272050,272050,10000,14-05-2025,1
39529,234522,234522,10000,21-10-2025,1
39530,971811,971811,10000,21-06-2025,1
39531,874428,874428,10000,13-02-2025,1
39532,744440,744440,10000,20-01-2025,1
39533,712282,712282,10000,28-06-2025,1
39534,613451,613451,10000,28-12-2025,1
39535,85323,85323,10000,28-05-2025,1
39536,138547,138547,10000,27-01-2025,1
39537,889681,889681,10000,07-07-2025,1
39538,995606,995606,10000,28-09-2025,1
39539,287108,287108,10000,07-08-2025,1
39540,763962,763962,10000,28-11-2025,1
39541,937511,937511,10000,21-05-2025,1
39542,730524,730524,10000,07-08-2025,1
39543,516666,516666,10000,21-08-2025,1
39544,966582,966582,10000,07-08-2025,1
39545,707463,707463,10000,14-12-2025,1
39546,963288,963288,10000,14-12-2025,1
39547,634290,634290,10000,21-12-2025,1
39548,232945,232945,10000,07-08-2025,1
39549,301294,301294,10000,07-07-2025,1
39550,490528,490528,10000,14-12-2025,1
39551,33018,33018,10000,07-07-2025,1
39552,170355,170355,10000,07-09-2025,1
39553,357023,357023,10000,28-11-2025,1
39554,552255,552255,10000,14-05-2025,1
39555,925994,925994,10000,07-07-2025,1
39556,157605,157605,10000,07-10-2025,1
39557,640009,640009,10000,21-08-2025,1
39558,117798,117798,10000,21-04-2025,1
39559,880897,880897,10000,14-07-2025,1
39560,175428,175428,10000,21-06-2025,1
39561,867478,867478,10000,03-02-2026,2
39562,227816,227816,10000,28-02-2026,2
39563,792290,792290,10000,19-01-2026,2
39564,702904,702904,10000,15-02-2026,2
39565,784494,784494,10000,17-02-2026,2
39566,886801,886801,10000,07-02-2026,2
39567,862526,862526,10000,03-01-2026,2
39568,596850,596850,10000,22-02-2026,2
39569,317602,317602,10000,21-02-2026,2
39570,203691,203691,10000,14-02-2026,2
39571,703229,703229,10000,26-01-2026,2
39572,427430,427430,10000,03-02-2026,2
39573,249786,249786,10000,07-02-2026,2
39574,137143,137143,10000,19-02-2026,2
39575,986428,986428,10000,22-02-2026,2
39576,614915,614915,10000,13-01-2026,2
39577,342848,342848,10000,02-01-2026,2
39578,351403,351403,10000,26-02-2026,2
39579,150805,150805,10000,05-02-2026,2
39580,233828,233828,10000,20-02-2026,2
39581,985034,985034,10000,17-02-2026,2
39582,412598,412598,10000,14-01-2026,2
39583,597886,597886,10000,11-02-2026,2
39584,579900,579900,10000,03-01-2026,2
39585,220968,220968,10000,08-02-2026,2
39586,972485,972485,10000,07-01-2026,2
39587,481021,481021,10000,04-02-2026,2
39588,117782,117782,10000,07-02-2026,2
39589,672686,672686,10000,28-02-2026,2
39590,742737,742737,10000,20-02-2026,2
39591,679361,679361,10000,15-01-2026,2
39592,805776,805776,10000,06-01-2026,2
39593,912552,912552,10000,07-02-2026,2
39594,504946,504946,10000,21-01-2026,2
39595,793633,793633,10000,24-02-2026,2
39596,997744,997744,10000,23-01-2026,2
39597,796024,796024,10000,09-01-2026,2
39598,516081,516081,10000,29-01-2026,2
39599,408988,408988,10000,15-02-2026,2
39600,878600,878600,10000,28-02-2026,2
39601,634811,634811,10000,19-01-2026,2
39602,4900,4900,10000,04-02-2026,2
39603,612569,612569,10000,15-01-2026,2
39604,663698,663698,10000,24-01-2026,2
39605,155383,155383,10000,19-01-2026,2
39606,480798,480798,10000,13-02-2026,2
39607,711148,711148,10000,28-01-2026,2
39608,641280,641280,10000,12-01-2026,2
39609,583172,583172,10000,21-01-2026,2
39610,393659,393659,10000,01-02-2026,2
39611,543896,543896,10000,23-02-2026,2
39612,453022,453022,10000,28-02-2026,2
39613,628343,628343,10000,03-02-2026,2
39614,981220,981220,10000,27-01-2026,2
39615,376453,376453,10000,17-01-2026,2
39616,258831,258831,10000,20-01-2026,2
39617,657525,657525,10000,21-01-2026,2
39618,313412,313412,10000,02-02-2026,2
39619,829557,829557,10000,06-01-2026,2
39620,441250,441250,10000,26-02-2026,2
39621,821149,821149,10000,26-01-2026,2
39622,129596,129596,10000,18-02-2026,2
39623,54163,54163,10000,02-02-2026,2
39624,891038,891038,10000,21-01-2026,2
39625,534877,534877,10000,10-02-2026,2
39626,898625,898625,10000,09-02-2026,2
39627,930039,930039,10000,16-02-2026,2
39628,8902,8902,10000,23-01-2026,2
39629,390370,390370,10000,18-02-2026,2
39630,878920,878920,10000,27-01-2026,2
39631,332395,332395,10000,24-02-2026,2
39632,849757,849757,10000,23-01-2026,2
39633,473669,473669,10000,19-01-2026,2
39634,493956,493956,10000,03-01-2026,2
39635,328489,328489,10000,19-02-2026,2
39636,482806,482806,10000,11-02-2026,2
39637,14191,14191,10000,21-02-2026,2
39638,241801,241801,10000,06-01-2026,2
39639,677398,677398,10000,04-02-2026,2
39640,78022,78022,10000,27-01-2026,2
39641,686602,686602,10000,11-01-2026,2
39642,434165,434165,10000,15-02-2026,2
39643,214943,214943,10000,14-01-2026,2
39644,789285,789285,10000,10-02-2026,2
39645,343600,343600,10000,30-01-2026,2
39646,857846,857846,10000,07-02-2026,2
39647,27851,27851,10000,09-02-2026,2
39648,935851,935851,10000,03-02-2026,2
39649,531468,531468,10000,30-01-2026,2
39650,657924,657924,10000,04-02-2026,2
39651,953273,953273,10000,28-02-2026,2
39652,812948,812948,10000,05-01-2026,2
39653,500109,500109,10000,01-02-2026,2
39654,807251,807251,10000,04-01-2026,2
39655,590196,590196,10000,02-02-2026,2
39656,290276,290276,10000,18-02-2026,2
39657,729986,729986,10000,11-02-2026,2
39658,260823,260823,10000,19-01-2026,2
39659,525326,525326,10000,26-02-2026,2
39660,634740,634740,10000,01-01-2026,2
39661,698028,698028,10000,12-01-2026,2
39662,678014,678014,10000,23-02-2026,2
39663,907762,907762,10000,10-02-2026,2
39664,41753,41753,10000,10-01-2026,2
39665,298794,298794,10000,18-02-2026,2
39666,136740,136740,10000,18-02-2026,2
39667,153697,153697,10000,15-02-2026,2
39668,306961,306961,10000,01-02-2026,2
39669,91510,91510,10000,18-01-2026,2
39670,125025,125025,10000,26-01-2026,2
39671,994181,994181,10000,05-02-2026,2
39672,104376,104376,10000,25-02-2026,2
39673,40053,40053,10000,08-02-2026,2
39674,245492,245492,10000,04-01-2026,2
39675,404457,404457,10000,20-01-2026,2
39676,860881,860881,10000,23-01-2026,2
39677,778075,778075,10000,28-01-2026,2
39678,875016,875016,10000,01-01-2026,2
39679,414700,414700,10000,10-01-2026,2
39680,322398,322398,10000,17-01-2026,2
39681,977104,977104,10000,10-02-2026,2
39682,199108,199108,10000,08-02-2026,2
39683,322489,322489,10000,20-02-2026,2
39684,842753,842753,10000,22-01-2026,2
39685,353624,353624,10000,04-01-2026,2
39686,716904,716904,10000,03-01-2026,2
39687,793435,793435,10000,23-01-2026,2
39688,854372,854372,10000,09-02-2026,2
39689,628084,628084,10000,13-01-2026,2
39690,718912,718912,10000,29-01-2026,2
39691,648745,648745,10000,07-02-2026,2
39692,303162,303162,10000,27-02-2026,2
39693,171641,171641,10000,24-02-2026,2
39694,608177,608177,10000,15-01-2026,2
39695,473179,473179,10000,20-02-2026,2
39696,955068,955068,10000,16-01-2026,2
39697,393000,393000,10000,27-02-2026,2
39698,472527,472527,10000,24-02-2026,2
39699,804236,804236,10000,18-01-2026,2
39700,32644,32644,10000,22-02-2026,2
39701,876877,876877,10000,19-01-2026,2
39702,247370,247370,10000,28-02-2026,2
39703,172891,172891,10000,17-02-2026,2
39704,669668,669668,10000,16-01-2026,2
39705,640613,640613,10000,17-01-2026,2
39706,664697,664697,10000,13-02-2026,2
39707,157550,157550,10000,15-02-2026,2
39708,884552,884552,10000,01-02-2026,2
39709,994624,994624,10000,08-02-2026,2
39710,976124,976124,10000,18-01-2026,2
39711,854500,854500,10000,09-02-2026,2
39712,819869,819869,10000,07-01-2026,2
39713,555059,555059,10000,08-01-2026,2
39714,512542,512542,10000,23-01-2026,2
39715,207734,207734,10000,09-02-2026,2
39716,488843,488843,10000,13-02-2026,2
39717,333161,333161,10000,29-01-2026,2
39718,886201,886201,10000,17-02-2026,2
39719,617504,617504,10000,17-02-2026,2
39720,162535,162535,10000,22-01-2026,2
39721,23312,23312,10000,31-01-2026,2
39722,652419,652419,10000,18-02-2026,2
39723,445826,445826,10000,16-02-2026,2
39724,553819,553819,10000,16-01-2026,2
39725,672044,672044,10000,20-02-2026,2
39726,947333,947333,10000,14-02-2026,2
39727,494861,494861,10000,10-01-2026,2
39728,257449,257449,10000,06-01-2026,2
39729,251265,251265,10000,30-01-2026,2
39730,781041,781041,10000,09-02-2026,2
39731,407562,407562,10000,17-01-2026,2
39732,3369,3369,10000,21-02-2026,2
39733,81589,81589,10000,24-02-2026,2
39734,874851,874851,10000,27-01-2026,2
39735,379734,379734,10000,17-01-2026,2
39736,527375,527375,10000,23-02-2026,2
39737,342780,342780,10000,21-02-2026,2
39738,717202,717202,10000,08-01-2026,2
39739,921489,921489,10000,02-01-2026,2
39740,442138,442138,10000,11-01-2026,2
39741,323253,323253,10000,10-01-2026,2
39742,201064,201064,10000,22-02-2026,2
39743,49380,49380,10000,17-01-2026,2
39744,932746,932746,10000,09-02-2026,2
39745,478046,478046,10000,17-01-2026,2
39746,825104,825104,10000,18-01-2026,2
39747,488956,488956,10000,30-01-2026,2
39748,265316,265316,10000,15-02-2026,2
39749,278812,278812,10000,28-02-2026,2
39750,608446,608446,10000,02-02-2026,2
39751,859454,859454,10000,22-01-2026,2
39752,611547,611547,10000,05-02-2026,2
39753,539872,539872,10000,11-02-2026,2
39754,878440,878440,10000,04-02-2026,2
39755,524361,524361,10000,13-01-2026,2
39756,693980,693980,10000,28-02-2026,2
39757,237927,237927,10000,17-02-2026,2
39758,879608,879608,10000,07-01-2026,2
39759,149768,149768,10000,31-01-2026,2
39760,454106,454106,10000,09-01-2026,2
39761,125982,125982,10000,08-02-2026,2
39762,236082,236082,10000,23-01-2026,2
39763,676362,676362,10000,16-02-2026,2
39764,39069,39069,10000,10-02-2026,2
39765,872012,872012,10000,04-02-2026,2
39766,412797,412797,10000,05-01-2026,2
39767,387009,387009,10000,22-02-2026,2
39768,608408,608408,10000,03-02-2026,2
39769,995884,995884,10000,28-02-2026,2
39770,768212,768212,10000,16-01-2026,2
39771,609986,609986,10000,14-01-2026,2
39772,542419,542419,10000,29-01-2026,2
39773,872092,872092,10000,08-02-2026,2
39774,439590,439590,10000,05-02-2026,2
39775,917693,917693,10000,09-02-2026,2
39776,441360,441360,10000,12-01-2026,2
39777,398916,398916,10000,15-02-2026,2
39778,575334,575334,10000,26-01-2026,2
39779,569359,569359,10000,13-02-2026,2
39780,601989,601989,10000,21-01-2026,2
39781,955902,955902,10000,11-01-2026,2
39782,244206,244206,10000,03-02-2026,2
39783,82628,82628,10000,29-01-2026,2
39784,244346,244346,10000,19-01-2026,2
39785,473903,473903,10000,18-01-2026,2
39786,76535,76535,10000,07-02-2026,2
39787,269661,269661,10000,29-01-2026,2
39788,555866,555866,10000,31-01-2026,2
39789,124770,124770,10000,29-01-2026,2
39790,267361,267361,10000,12-01-2026,2
39791,359648,359648,10000,03-01-2026,2
39792,885230,885230,10000,14-01-2026,2
39793,82356,82356,10000,08-02-2026,2
39794,245630,245630,10000,20-02-2026,2
39795,79819,79819,10000,26-02-2026,2
39796,422880,422880,10000,06-02-2026,2
39797,764973,764973,10000,07-01-2026,2
39798,955760,955760,10000,16-01-2026,2
39799,698694,698694,10000,16-02-2026,2
39800,733359,733359,10000,10-02-2026,2
39801,893798,893798,10000,07-01-2026,2
39802,308337,308337,10000,19-02-2026,2
39803,40327,40327,10000,24-02-2026,2
39804,275736,275736,10000,31-01-2026,2
39805,315136,315136,10000,28-02-2026,2
39806,495569,495569,10000,01-01-2026,2
39807,216289,216289,10000,20-01-2026,2
39808,294038,294038,10000,11-01-2026,2
39809,670411,670411,10000,07-02-2026,2
39810,550937,550937,10000,11-02-2026,2
39811,581191,581191,10000,04-02-2026,2
39812,758440,758440,10000,11-02-2026,2
39813,784447,784447,10000,18-02-2026,2
39814,645190,645190,10000,12-01-2026,2
39815,702027,702027,10000,18-02-2026,2
39816,600189,600189,10000,12-02-2026,2
39817,268719,268719,10000,05-02-2026,2
39818,753413,753413,10000,28-02-2026,2
39819,964539,964539,10000,03-02-2026,2
